subj_idx,gender,year,education,dist,trial_type,rt,response,key_press,condition,correct_response,correct,word,Image,shape_en,valence,ACC,exp,matchness
1,0,2000,5,408.81,psychophysics,639,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,661,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,802,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,702,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,711,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,698,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,546,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,670,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,755,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,690,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,603,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,625,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,672,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,669,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,801,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,557,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,682,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,840,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,712,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,593,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,604,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,567,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,675,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,821,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,615,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,709,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,671,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,644,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,819,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,634,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,652,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,652,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,641,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,932,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,608,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,632,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,589,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,863,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,754,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,951,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,836,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,564,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,642,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,689,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,709,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,881,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,673,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,707,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,786,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,712,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,673,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,618,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,716,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,700,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,568,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,662,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,667,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,783,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,731,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,894,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,775,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,605,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,601,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,644,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,597,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,575,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,573,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,672,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,571,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,629,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,641,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,823,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,657,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,646,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,682,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,573,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,694,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,685,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,585,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,569,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,653,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,660,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,611,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,655,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,834,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,571,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,570,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,645,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,553,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,687,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,693,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,594,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,595,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,695,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,617,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,603,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,589,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,690,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,603,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,681,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,618,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,729,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,663,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,682,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,610,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,737,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,627,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,643,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,829,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,520,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,768,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,540,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,591,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,704,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,648,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,522,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,724,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,666,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,654,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,705,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,706,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,713,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,610,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,598,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,543,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,577,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,698,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,529,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,770,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,642,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,673,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,556,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,663,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,561,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,611,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,512,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,603,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,624,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,632,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,682,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,582,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,608,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,594,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,577,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,609,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,667,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,635,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,706,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,586,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,636,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,597,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,551,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,659,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,540,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,907,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,627,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,794,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,799,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,535,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,710,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,631,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,597,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,713,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,577,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,590,f,f,image_first,f,TRUE,坏人,img/C_ambi40.png,circle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,558,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,511,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,593,f,f,image_first,f,TRUE,坏人,img/T_ambi40.png,triangle,Bad,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,749,f,f,image_first,f,TRUE,常人,img/S_ambi40.png,square,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,556,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,695,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,732,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,660,f,f,image_first,f,TRUE,好人,img/T_ambi40.png,triangle,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,712,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
1,0,2000,5,408.81,psychophysics,589,j,j,image_first,j,TRUE,坏人,img/S_ambi40.png,square,Bad,1,exp2,match
1,0,2000,5,408.81,psychophysics,593,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,631,f,f,image_first,f,TRUE,好人,img/S_ambi40.png,square,Good,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,705,f,f,image_first,f,TRUE,常人,img/C_ambi40.png,circle,Neutral,1,exp2,mismatch
1,0,2000,5,408.81,psychophysics,750,j,j,image_first,j,TRUE,好人,img/C_ambi40.png,circle,Good,1,exp2,match
1,0,2000,5,408.81,psychophysics,571,j,j,image_first,j,TRUE,常人,img/T_ambi40.png,triangle,Neutral,1,exp2,match
