subj_idx,gender,year,education,dist,trial_type,rt,response,key_press,condition,correct_response,correct,word,Image,shape_en,valence,ACC,exp,matchness
1,0,2000,5,434.97,psychophysics,874,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,670,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,594,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,645,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,573,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,548,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,612,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,574,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,611,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,678,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,578,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,573,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,570,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,557,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,556,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,558,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,676,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,756,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,620,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,672,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,640,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,622,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,740,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,705,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,555,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,609,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,610,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,505,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,829,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,614,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,623,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,580,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,679,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,627,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,627,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,672,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,629,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,662,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,607,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,643,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,590,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,608,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,695,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,557,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,597,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,777,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,586,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,744,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,579,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,636,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,696,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,612,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,663,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,538,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,603,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,559,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,663,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,1140,f,f,image_first,j,FALSE,三角,img/T_ambi40.png,triangle,triangle,0,exp1,match
1,0,2000,5,434.97,psychophysics,742,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,553,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,599,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,669,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,609,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,671,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,598,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,561,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,578,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,630,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,546,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,714,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,740,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,648,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,679,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,592,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,576,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,564,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,538,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,493,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,520,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,643,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,568,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,736,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,497,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,636,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,548,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,567,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,664,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,579,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,626,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,638,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,748,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,555,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,550,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,682,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,571,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,584,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,528,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,580,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,634,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,528,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,551,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,533,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,545,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,640,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,546,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,552,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,597,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,565,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,600,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,619,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,599,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,638,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,562,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,596,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,570,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,624,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,558,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,568,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,626,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,542,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,668,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,516,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,558,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,622,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,631,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,643,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,567,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,578,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,544,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,507,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,537,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,533,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,530,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,525,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,603,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,545,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,602,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,635,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,566,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,589,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,610,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,527,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,577,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,760,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,669,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,475,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,676,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,541,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,527,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,588,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,632,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,683,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,568,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,641,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,679,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,540,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,531,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,596,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,711,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,648,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,572,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,625,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,641,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,586,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,584,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,564,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,547,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,591,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,694,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,536,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,595,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,522,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,508,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,494,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,607,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,468,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,553,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,622,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,628,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,650,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,522,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,548,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,586,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,665,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,552,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,568,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,610,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,579,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,triangle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,677,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,circle,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,501,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,504,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match
1,0,2000,5,434.97,psychophysics,609,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,square,1,exp1,mismatch
1,0,2000,5,434.97,psychophysics,576,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
1,0,2000,5,434.97,psychophysics,492,j,j,image_first,f,FALSE,圆形,img/S_ambi40.png,square,circle,0,exp1,mismatch
1,0,2000,5,434.97,psychophysics,506,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,591,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match
1,0,2000,5,434.97,psychophysics,672,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match
